Freq	VFDB
0	VFG043726(gi:2218089) (cdt-IIIA) cytolethal distending toxin-IIIA [Ec-CDT-III (TX052)] [Escherichia coli str. S5]
0	VFG043625(gb|YP_002921126) (mrkC) fimbrial biogenesis outer membrane usher protein mrkC precursor [Type 3 fimbriae (VF0567)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
0	VFG043612(gi:206580312) (fimK) putative cyclic diguanylate phosphodiesterase [type 1 fimbriae (AI075)] [Klebsiella pneumoniae 342]
0	VFG043441(gi:294623697) (sagA) SagA [Fibronectin-binding protein (AI158)] [Enterococcus faecium U0317]
0	VFG043088(gi:15802293) (cheZ) chemotaxis regulator CheZ [peritrichous flagella (AI140)] [Escherichia coli O157:H7 str. EDL933]
0	VFG042692(gi:283520636) (mrkF) MrkF [type 3 fimbriae (AI084)] [Citrobacter freundii str. M46]
0	VFG042691(gi:283520635) (mrkD) MrkD [type 3 fimbriae (AI084)] [Citrobacter freundii str. M46]
0	VFG042690(gi:283520634) (mrkC) MrkC [type 3 fimbriae (AI084)] [Citrobacter freundii str. M46]
0	VFG042688(gi:283520632) (mrkA) MrkA [type 3 fimbriae (AI084)] [Citrobacter freundii str. M46]
0	VFG042685(gi:27525450) (fimZ) putative regulatory protein [type 1 fimbriae (AI083)] [Citrobacter freundii str. 3009]
0	VFG042576(gi:62255475) (ldaH) LdaH [locus for diffuse adherence (lda), afimbrial adhesin (AI044)] [Escherichia coli]
0	VFG042573(gi:62255472) (ldaE) LdaE [locus for diffuse adherence (lda), afimbrial adhesin (AI044)] [Escherichia coli]
0	VFG042570(gi:62255469) (ldaA) LdaA [locus for diffuse adherence (lda), afimbrial adhesin (AI044)] [Escherichia coli]
0	VFG042445(gb|AAD44024) (afaE-VIII) AfaE-VIII adhesin [Afimbrial adhesin, AfaE-VIII (AI015)] [Escherichia coli str. 239 KH 89]
0	VFG042358(gi:7523532) (eaaC) EaaC [EaaC (SS068)] [Escherichia coli ECOR-9]
0	VFG042334(gi:197286422) (PMI2575) adhesin [TaaP (SS173)] [Proteus mirabilis HI4320]
0	VFG041000(gi:284924296) (aaiT) conserved hypothetical protein [AAI/SCI-II (SS182)] [Escherichia coli O44:H18 042]
0	VFG040967(gi:206579421) (pulK) pullulanase secretion protein PulK [pul (SS215)] [Klebsiella pneumoniae 342]
0	VFG040962(gi:206578970) (pulF) pullulanase secretion protein PulF [pul (SS215)] [Klebsiella pneumoniae 342]
0	VFG040959(gi:206575820) (pulC) pullulanase secretion envelope protein PulC [pul (SS215)] [Klebsiella pneumoniae 342]
0	VFG036082(gi:222154937) (usp) Uropathogenic specific protein (EC 31211) [Colicin-like Usp (CVF754)] [Escherichia coli O83:H1 str. LF82]
0	VFG036073(gi:110640324) (usp) colicin [Colicin-like Usp (CVF754)] [Escherichia coli 536]
0	VFG036061(gi:443617274) (hlyE/clyA) hemolysin E [Hemolysin/cytolysin A (CVF750)] [Escherichia coli O78:H18 str. WS3294A]
0	VFG036038(gi:91213895) (cdiB) hypothetical protein [CdiA-CdiB (SS125)] [Escherichia coli UTI89]
0	VFG036033(gi:91213894) (cdiA) ShlA/HecA/FhaA exofamily protein [CdiA-CdiB (SS125)] [Escherichia coli UTI89]
0	VFG036032(gi:110644687) (cdiA) hemagglutinin-related protein [Contact-dependent inhibition CDI system (CVF747)] [Escherichia coli 536]
0	VFG036024(gi:157158925) (cah) antigen 43 [Cah, AIDA-I type (CVF745)] [Escherichia coli E24377A]
0	VFG036022(gi:387610190) (cah) putative adhesin autotransporter [Cah, AIDA-I type (CVF745)] [Escherichia coli O44:H18 042]
0	VFG035989(gi:157158257) (ehaA) outer membrane autotransporter [EhaA, AIDA-I type (CVF743)] [Escherichia coli E24377A]
0	VFG035983(gi:260853544) (ehaA) AidA-I adhesin [EhaA, AIDA-I type (CVF743)] [Escherichia coli O26:H11 str. 11368]
0	VFG035982(gi:260866483) (ehaA) AidA-I adhesin-like protein [EhaA, AIDA-I type (CVF743)] [Escherichia coli O111:H- str. 11128]
0	VFG035969(gi:110641590) (upaH) autotransporter/adhesin [UpaH, AIDA-I type (CVF741)] [Escherichia coli 536]
0	VFG035956(gi:218697326) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Escherichia coli 55989]
0	VFG035953(gi:410480308) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035879(gi:110640454) (aec8) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 536]
0	VFG035869(gi:386605799) (UM146_16140) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli UM146]
0	VFG035849(gi:157158133) (aec15) ImpA family type VI secretion-associated protein [ACE T6SS (CVF736)] [Escherichia coli E24377A]
0	VFG035844(gi:260867900) (aec15) VgrE protein [ACE T6SS (CVF736)] [Escherichia coli O111:H- str. 11128]
0	VFG035769(gi:260866372) (aec18) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O111:H- str. 11128]
0	VFG035733(gi:222155048) (LF82_024) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. LF82]
0	VFG035722(gi:410484142) (O3M_20335) type VI secretion system protein ImpG [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035712(gi:110640443) (ECP_0235) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 536]
0	VFG035700(gi:218693690) (aec22) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 55989]
0	VFG035697(gi:410484143) (aec22) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035696(gi:260842455) (aec22) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O103:H2 str. 12009]
0	VFG035677(gi:387605696) (aec23) putative type VI secretion system protein [ACE T6SS (CVF736)] [Escherichia coli O44:H18 042]
0	VFG035673(gi:410484144) (aec23) type VI secretion system protein ImpI [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035652(gi:387605695) (aec24) putative type VI secretion system protein [ACE T6SS (CVF736)] [Escherichia coli O44:H18 042]
0	VFG035603(gi:157158272) (aec26) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli E24377A]
0	VFG035597(gi:410484147) (aec26) membrane protein Aec26 [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035582(gi:222155042) (aec27/clpV) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. LF82]
0	VFG035578(gi:386612383) (aec27/clpV) ATP-dependent chaperone protein ClpB [ACE T6SS (CVF736)] [Escherichia coli UMNK88]
0	VFG035574(gi:218693685) (aec27/clpV) ATP-dependent Clp proteinase Aec27 ATP-binding chain, with chaperone activity [ACE T6SS (CVF736)] [Escherichia coli 55989]
0	VFG035571(gi:410484148) (aec27/clpV) ATP-dependent Clp proteinase ATP-binding subunit [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035545(gi:410484149) (aec28) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035542(gi:260842449) (aec28) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O103:H2 str. 12009]
0	VFG035534(gi:110640436) (aec28) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 536]
0	VFG035525(gi:157156439) (aec29) ImpA domain-containing protein [ACE T6SS (CVF736)] [Escherichia coli E24377A]
0	VFG035522(gi:218693683) (aec29) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli 55989]
0	VFG035519(gi:410484150) (aec29) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035507(gi:387615561) (aec30) IcmF-like protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. NRG 857C]
0	VFG035506(gi:222155039) (aec30) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O83:H1 str. LF82]
0	VFG035494(gi:260853426) (aec30) IcmF [ACE T6SS (CVF736)] [Escherichia coli O26:H11 str. 11368]
0	VFG035486(gi:110640434) (aec30) IcmF-like protein [ACE T6SS (CVF736)] [Escherichia coli 536]
0	VFG035470(gi:260866362) (aec31) hypothetical protein [ACE T6SS (CVF736)] [Escherichia coli O111:H- str. 11128]
0	VFG035359(gi:410481010) (aaiB) hypothetical protein [AAI/SCI-II T6SS (CVF735)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG035301(gi:218696620) (EC55989_3320) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli 55989]
0	VFG035300(gi:260845476) (ECO103_3373) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O103:H2 str. 12009]
0	VFG035294(gi:222157517) (LF82_443) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O83:H1 str. LF82]
0	VFG035290(gi:386620401) (ECNA114_28701) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli NA114]
0	VFG035256(gi:260845472) (ECO103_3369) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli O103:H2 str. 12009]
0	VFG035242(gi:218696625) (EC55989_3325) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli 55989]
0	VFG035214(gi:157158477) (EcE24377A_3130) ImpA family type VI secretion-associated protein [SCI-I T6SS (CVF734)] [Escherichia coli E24377A]
0	VFG035195(gi:157155408) (EcE24377A_3129) ClpA/ClpB family protein [SCI-I T6SS (CVF734)] [Escherichia coli E24377A]
0	VFG035194(gi:386620390) (ECNA114_2860) Clp ATPase [SCI-I T6SS (CVF734)] [Escherichia coli NA114]
0	VFG035163(gi:157156833) (EcE24377A_3127) OmpA domain-containing protein [SCI-I T6SS (CVF734)] [Escherichia coli E24377A]
0	VFG035131(gi:157155664) (EcE24377A_3125) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia coli E24377A]
0	VFG035071(gi:260866936) (nleH1-1) T3SS secreted effector NleH [NleH1-1 (CVF732)] [Escherichia coli O111:H- str. 11128]
0	VFG035061(gi:260854788) (nleG8-2) T3SS effector NleG [NleG8-2 (CVF731)] [Escherichia coli O26:H11 str. 11368]
0	VFG035029(gi:260844215) (nleG6-1) T3SS effector NleG [NleG6-1 (CVF727)] [Escherichia coli O103:H2 str. 12009]
0	VFG035011(gi:260854785) (nleG-3) T3SS effector NleG [NleG-3 (CVF724)] [Escherichia coli O26:H11 str. 11368]
0	VFG035000(gi:291282654) (nleG2-4) hypothetical protein [NleG2-4 (CVF723)] [Escherichia coli O55:H7 str. CB9615]
0	VFG034989(gi:260843013) (nleG2-2) T3SS effector NleG [NleG2-2 (CVF721)] [Escherichia coli O103:H2 str. 12009]
0	VFG034954(gb|NP_289554) (nleE) Type III secretion system effector NleE [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
0	VFG034953(gi:260843011) (nleB2-2) T3SS effector NleB [NleB2-2 (CVF715)] [Escherichia coli O103:H2 str. 12009]
0	VFG034942(gb|NP_286532) (nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
0	VFG034941(gi:260858283) (nleB1) T3SS effector NleB [NleB1 (CVF713)] [Escherichia coli O26:H11 str. 11368]
0	VFG034857(gi:260866172) (espX1) T3SS effector-like protein EspX [EspX1 (CVF701)] [Escherichia coli O111:H- str. 11128]
0	VFG034848(gi:260854787) (espW) T3SS effector EspW [EspW (CVF700)] [Escherichia coli O26:H11 str. 11368]
0	VFG034822(gi:260843778) (espR1) T3SS effector-like protein EspR-homolog [EspR1 (CVF696)] [Escherichia coli O103:H2 str. 12009]
0	VFG034794(gi:260854789) (espM2) T3SS effector EspM [EspM2 (CVF692)] [Escherichia coli O26:H11 str. 11368]
0	VFG034777(gi:260870723) (espL4) T3SS effector-like protein EspL [EspL4 (CVF690)] [Escherichia coli O111:H- str. 11128]
0	VFG034716(gi:386621633) (ibeC) Putative membrane protein YijP [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli NA114]
0	VFG034674(gi:386618019) (ibeB) Cation efflux system protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli NA114]
0	VFG034670(gi:387606070) (ibeB) cation efflux system protein [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli O44:H18 042]
0	VFG034657(gi:215485614) (ibeB) copper/silver efflux system outer membrane protein CusC [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG034654(gi:110640802) (ibeB) copper/silver efflux system outer membrane protein CusC [Invasion of brain endothelial cells (Ibes) (CVF429)] [Escherichia coli 536]
0	VFG034648(gi:157157077) (cfaD) pilus biogenesis initiator protein [CFA/I fimbriae (CVF684)] [Escherichia coli E24377A]
0	VFG034638(gi:443619164) (cfaC) putative outer membrane usher protein [CFA/I fimbriae (CVF684)] [Escherichia coli O78:H18 str. WS3294A]
0	VFG034612(gi:157155469) (cfaA) hypothetical protein [CFA/I fimbriae (CVF684)] [Escherichia coli E24377A]
0	VFG034605(gi:260869848) (cfaA) putative fimbrial protein [CFA/I fimbriae (CVF684)] [Escherichia coli O111:H- str. 11128]
0	VFG034563(gi:386617803) (eaeH) Putative adhesin protein [EaeH (CVF679)] [Escherichia coli NA114]
0	VFG034513(gi:215485396) (ecpE) chaperone [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG034511(gi:222155096) (ecpD) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O83:H1 str. LF82]
0	VFG034502(gi:218703570) (ecpD) putative surface or exported protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034501(gi:386617793) (ecpD) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli NA114]
0	VFG034472(gi:386627881) (ecpC) hypothetical protein [E. coli common pilus (ECP) (CVF625)] [Escherichia coli str. clone D i2]
0	VFG034418(gi:218703573) (ecpA) common pilus ECP [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034391(gi:218703574) (ecpR) putative transcriptional regulator [E. coli common pilus (ECP) (CVF625)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034372(gi:386622089) (ireA) Putative iron regulated outer membrane virulence protein [Iron-regulated element (CVF461)] [Escherichia coli NA114]
0	VFG034316(gi:222158208) (chuW) oxygen independent coproporphyrinogen III oxidase [Hemin uptake (CVF460)] [Escherichia coli O83:H1 str. LF82]
0	VFG034292(gi:386621154) (chuT) Periplasmic hemin-binding protein [Hemin uptake (CVF460)] [Escherichia coli NA114]
0	VFG034290(gi:386641113) (chuT) hemin binding protein [Hemin uptake (CVF460)] [Escherichia coli ABU 83972]
0	VFG034262(gi:222158205) (chuS) heme/hemoglobin transport protein [Hemin uptake (CVF460)] [Escherichia coli O83:H1 str. LF82]
0	VFG034252(gi:387609224) (chuS) putative hemin-degrading protein [Hemin uptake (CVF460)] [Escherichia coli O44:H18 042]
0	VFG034237(gi:386618820) (sitD) Iron transporter inner membrane component [Iron/managanease transport (CVF459)] [Escherichia coli NA114]
0	VFG034215(gi:386599000) (sitB) iron chelate ABC transporter, ATP-binding protein [Iron/managanease transport (CVF459)] [Escherichia coli O18:K1:H7 str. IHE3034]
0	VFG034194(gi:387606979) (sitA) iron ABC transporter, substrate-binding protein [Iron/managanease transport (CVF459)] [Escherichia coli O44:H18 042]
0	VFG034189(gi:386599817) (fyuA) TonB-dependent siderophore receptor subfamily [Yersiniabactin siderophore (CVF458)] [Escherichia coli O18:K1:H7 str. IHE3034]
0	VFG034183(gi:386639504) (fyuA) putative pesticin receptor precursor [Yersiniabactin siderophore (CVF458)] [Escherichia coli ABU 83972]
0	VFG034174(gi:386604056) (ybtE) salicyl-AMP ligase YbtE [Yersiniabactin siderophore (CVF458)] [Escherichia coli UM146]
0	VFG034166(gi:386639503) (ybtE) yersiniabactin siderophore biosynthetic protein YbtE [Yersiniabactin siderophore (CVF458)] [Escherichia coli ABU 83972]
0	VFG034152(gi:218705475) (ybtT) putative thioesterase YbtT [Yersiniabactin siderophore (CVF458)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034150(gi:386629714) (ybtT) putative thioesterase [Yersiniabactin siderophore (CVF458)] [Escherichia coli str. clone D i2]
0	VFG034136(gi:387612533) (ybtU) irp3 protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG034132(gi:386639501) (ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin siderophore (CVF458)] [Escherichia coli ABU 83972]
0	VFG034126(gi:410482037) (ybtU) Thiazolinyl-S-HMWP1 reductase YbtU [Yersiniabactin siderophore (CVF458)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG034099(gi:386629711) (irp2) phenyloxazoline synthase MbtB [Yersiniabactin siderophore (CVF458)] [Escherichia coli str. clone D i2]
0	VFG034098(gi:386639499) (irp2) yersiniabactin biosynthetic protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli ABU 83972]
0	VFG034075(gi:410482040) (ybtA) AraC family transcriptional regulator [Yersiniabactin siderophore (CVF458)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG034053(gi:386599809) (ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin siderophore (CVF458)] [Escherichia coli O18:K1:H7 str. IHE3034]
0	VFG034050(gi:218705469) (ybtQ) yersiniabactin-iron ABC transporter permease and ATP-binding protein YbtQ [Yersiniabactin siderophore (CVF458)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034047(gi:386639496) (ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin siderophore (CVF458)] [Escherichia coli ABU 83972]
0	VFG034022(gi:222156708) (ybtS) anthranilate synthase [Yersiniabactin siderophore (CVF458)] [Escherichia coli O83:H1 str. LF82]
0	VFG034017(gi:218705467) (ybtS) salicylate synthase Irp9 [Yersiniabactin siderophore (CVF458)] [Escherichia coli O17:K52:H18 str. UMN026]
0	VFG034013(gi:218699464) (ybtS) salicylate synthase Irp9 [Yersiniabactin siderophore (CVF458)] [Escherichia coli O7:K1 str. IAI39]
0	VFG033999(gi:218697853) (iucA) aerobactin siderophore biosynthesis protein [Aerobactin siderophore (CVF457)] [Escherichia coli 55989]
0	VFG033996(gi:410484662) (iucA) aerobactin siderophore biosynthesis protein [Aerobactin siderophore (CVF457)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG033975(gi:386622242) (iucC) Citrate:6-N-acetyl-6-N-hydroxy-L-lysine ligase,alpha subunit, aerobactin biosynthesis protein / Siderophore synthetase superfamily, group C / Siderophore synthetase component, ligase [Aerobactin siderophore (CVF457)] [Escherichia coli NA114]
0	VFG033972(gi:218701708) (iucC) Aerobactin siderophore biosynthesis protein [Aerobactin siderophore (CVF457)] [Escherichia coli O7:K1 str. IAI39]
0	VFG033954(gi:410484659) (iucD) L-lysine 6-monooxygenase (Lysine N(6)-hydroxylase) [Aerobactin siderophore (CVF457)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG033944(gi:218701710) (iutA) Ferric aerobactin receptor [Aerobactin siderophore (CVF457)] [Escherichia coli O7:K1 str. IAI39]
0	VFG033938(gi:260867384) (iutA) putative ferric siderophore receptor [Aerobactin siderophore (CVF457)] [Escherichia coli O111:H- str. 11128]
0	VFG033916(gi:218534589) (iroE) IroE, putative hydrolase [Salmochelin siderophore (CVF456)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG033838(gi:260855975) (agn43) AidA-I adhesin [Antigen 43, AIDA-I type (CVF451)] [Escherichia coli O26:H11 str. 11368]
0	VFG033779(gi:215485859) (espJ) T3SS secreted effector EspJ-like protein [LEE encoded T3SS (SS019)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG033772(gi:7063628) (cif) - [Cif (VF0187)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG033763(gi:260858268) (map) T3SS effector Map [Mitochondria-associated protein Map (CVF436)] [Escherichia coli O26:H11 str. 11368]
0	VFG033755(gi:215488973) (map) LEE-encoded effector Map [LEE encoded T3SS (SS019)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG033754(gi:260858269) (tir) translocated intimin receptor Tir [Tir (CVF435)] [Escherichia coli O26:H11 str. 11368]
0	VFG033728(gi:260858241) (espG) T3SS effector EspG [EspG (CVF432)] [Escherichia coli O26:H11 str. 11368]
0	VFG033719(gi:260858240) (ECO26_5249) hypothetical protein [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033681(gi:260845714) (ECO103_3635) T3SS component [LEE locus encoded TTSS (CVF431)] [Escherichia coli O103:H2 str. 12009]
0	VFG033663(gi:260845712) (escR) T3SS structure protein EscR [LEE locus encoded TTSS (CVF431)] [Escherichia coli O103:H2 str. 12009]
0	VFG033645(gi:260845710) (escT) T3SS structure protein EscT [LEE locus encoded TTSS (CVF431)] [Escherichia coli O103:H2 str. 12009]
0	VFG033638(gi:260858250) (escU) secretion system apparatus protein SsaU [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033637(gi:260869698) (escU) T3SS structure protein EscU [LEE locus encoded TTSS (CVF431)] [Escherichia coli O111:H- str. 11128]
0	VFG033595(gi:260858255) (escC) T3SS structure protein EscC [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033593(gi:260845704) (escC) T3SS structure protein EscC [LEE locus encoded TTSS (CVF431)] [Escherichia coli O103:H2 str. 12009]
0	VFG033576(gi:260845702) (escJ) T3SS structure protein EscJ [LEE locus encoded TTSS (CVF431)] [Escherichia coli O103:H2 str. 12009]
0	VFG033570(gi:215488984) (escJ) T3SS structure protein EscJ [LEE encoded T3SS (SS019)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG033553(gi:260858261) (escV) T3SS structure protein EscV [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033519(gi:260858265) (sepQ) T3SS structure protein SepQ [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033492(gi:260858272) (escD) T3SS structure protein EscD [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033483(gi:260858273) (sepL) secretion switching protein SepL [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033474(gi:260858274) (espA) translocator EspA [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033465(gi:260858275) (espD) translocator EspD [LEE locus encoded TTSS (CVF431)] [Escherichia coli O26:H11 str. 11368]
0	VFG033417(gi:386622211) (tia) Putative peptide transport periplasmic protein [Tia/Hek (CVF430)] [Escherichia coli NA114]
0	VFG033403(gi:386638500) (focF) S-fimbrial adhesin protein SfaG [F1C fimbriae (CVF428)] [Escherichia coli ABU 83972]
0	VFG033394(gi:386605047) (sfaH) F1C putative fimbrial adhesin precursor [S fimbriae (CVF427)] [Escherichia coli UM146]
0	VFG033376(gi:387619678) (fimH) type 1 fimbiral adhesin FimH [Type I fimbriae (CVF426)] [Escherichia coli O83:H1 str. NRG 857C]
0	VFG033317(gi:157155516) (fimF) protein FimF [Type I fimbriae (CVF426)] [Escherichia coli E24377A]
0	VFG033315(gi:386622106) (fimF) Minor component of type 1 fimbriae FimF [Type I fimbriae (CVF426)] [Escherichia coli NA114]
0	VFG033307(gi:410482684) (fimF) fimbrial-like adhesin protein [Type I fimbriae (CVF426)] [Escherichia coli O104:H4 str. 2009EL-2050]
0	VFG033296(gi:222159048) (fimD) Outer membrane usher protein fimD [Type I fimbriae (CVF426)] [Escherichia coli O83:H1 str. LF82]
0	VFG033290(gi:387615050) (fimD) fimbrial outer membrane usher protein [Type I fimbriae (CVF426)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG033264(gi:218561492) (fimC) chaperone, periplasmic [Type I fimbriae (CVF426)] [Escherichia coli O45:K1:H7 str. S88]
0	VFG033249(gi:387619673) (fimI) FimI fimbrial protein [Type I fimbriae (CVF426)] [Escherichia coli O83:H1 str. NRG 857C]
0	VFG033242(gi:387615048) (fimI) fimbrial protein involved in type 1 pilus biosynthesis [Type I fimbriae (CVF426)] [Escherichia coli O78:H11:K80 str. H10407]
0	VFG033191(gi:260858481) (fimE) tyrosine recombinase [Type I fimbriae (CVF426)] [Escherichia coli O26:H11 str. 11368]
0	VFG033190(gi:260871033) (fimE) tyrosine recombinase/inversion of on/off regulator of fimA [Type I fimbriae (CVF426)] [Escherichia coli O111:H- str. 11128]
0	VFG033170(gi:260858480) (fimB) tyrosine recombinase [Type I fimbriae (CVF426)] [Escherichia coli O26:H11 str. 11368]
0	VFG033162(gi:215489636) (fimB) tyrosine recombinase [Type I fimbriae (CVF426)] [Escherichia coli O127:H6 str. E2348/69]
0	VFG033129(gi:386622204) (papC) Fimbriae usher protein StfC [P fimbriae (CVF425)] [Escherichia coli NA114]
0	VFG033122(gi:386622205) (papD) PapD protein [P fimbriae (CVF425)] [Escherichia coli NA114]
0	VFG033121(gi:386641963) (papD) periplasmid chaperone PapD protein [P fimbriae (CVF425)] [Escherichia coli ABU 83972]
0	VFG033120(gi:218702825) (papD) Chaperone protein PapD [P fimbriae (CVF425)] [Escherichia coli O7:K1 str. IAI39]
0	VFG033115(gi:218702826) (papJ) P pilus assembly protein PapJ [P fimbriae (CVF425)] [Escherichia coli O7:K1 str. IAI39]
0	VFG033094(gi:386622209) (papF) P pilus minor tip component [P fimbriae (CVF425)] [Escherichia coli NA114]
0	VFG033065(gi:260858271) (eae) intimin [Intimin (CVF422)] [Escherichia coli O26:H11 str. 11368]
0	VFG018215(gi:110640559) (ecpC) hypothetical protein YagX precursor [E. coli common pilus (ECP) (CVF625)] [Escherichia coli 536]
0	VFG018208(gi:110640560) (ecpB) hypothetical protein YagY precursor [E. coli common pilus (ECP) (CVF625)] [Escherichia coli 536]
0	VFG018203(gi:91209355) (ecpA) MatB precursor [E. coli common pilus (ECP) (CVF625)] [Escherichia coli UTI89]
0	VFG013024(gi:110804579) (fepC) ATP-binding component of ferric enterobactin transport [Enterobactin transport (CVF478)] [Shigella flexneri 5 str. 8401]
0	VFG013022(gi:24111934) (fepC) ATP-binding component of ferric enterobactin transport [Enterobactin transport (CVF478)] [Shigella flexneri 2a str. 301]
0	VFG012951(gi:82546635) (iucB) siderophore biosynthesis protein [Aerobactin synthesis (CVF474)] [Shigella boydii Sb227]
0	VFG012947(gi:74313968) (iucA) siderophore biosynthesis protein [Aerobactin synthesis (CVF474)] [Shigella sonnei Ss046]
0	VFG012945(gi:110807649) (iucA) siderophore biosynthesis protein [Aerobactin synthesis (CVF474)] [Shigella flexneri 5 str. 8401]
0	VFG012919(gi:74313620) (sigA) serine protease [SigA (CVF467)] [Shigella sonnei Ss046]
0	VFG012612(gi:110643748) (chuW) putative oxygen independent coproporphyrinogen III oxidase [Hemin uptake (CVF460)] [Escherichia coli 536]
0	VFG012600(gi:110643744) (chuA) outer membrane hemin receptor [Hemin uptake (CVF460)] [Escherichia coli 536]
0	VFG012577(gi:110641373) (sitB) iron transport protein, ATP-binding component [Iron/managanease transport (CVF459)] [Escherichia coli 536]
0	VFG012567(gi:26248288) (fyuA) Putative pesticin receptor precursor [yersiniabactin (IA006)] [Escherichia coli CFT073]
0	VFG012565(gi:91211203) (ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin siderophore (CVF458)] [Escherichia coli UTI89]
