Freq	VFDB
0.1	VFG036079(gi:218557051) (usp) hypothetical protein [Colicin-like Usp (CVF754)] [Escheri...
0.1	VFG012547(gi:26248276) (irp2) Putative peptide synthetase [yersiniabactin (IA006)] [Esc...
0.1	VFG035967(gi:222158308) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Esche...
0.1	VFG033296(gi:222159048) (fimD) Outer membrane usher protein fimD [Type I fimbriae (CVF4...
0.1	VFG012337(gb|YP_540127) (sfaF) S fimbriae outer membrane usher SfaF [S fimbriae (VF0222...
0.1	VFG035240(gi:91212198) (UTI89_C3204) hypothetical protein [SCI-I T6SS (CVF734)] [Escher...
0.1	VFG035511(gi:117622503) (aec29) hypothetical protein [AEC (SS184)] [Escherichia coli AP...
0.1	VFG035582(gi:222155042) (aec27/clpV) hypothetical protein [ACE T6SS (CVF736)] [Escheric...
0.1	VFG034725(gi:386606548) (ibeC) hypothetical protein [Invasion of brain endothelial cell...
0.1	VFG046030 (hofC) type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (CVF8...
0.1	VFG012550(gi:117624162) (irp2) yersiniabactin biosynthetic protein [Yersiniabactin side...
0.1	VFG035506(gi:222155039) (aec30) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG012549(gi:91211199) (irp2) putative peptide synthetase-like protein [Yersiniabactin ...
0.1	VFG034097(gi:218699459) (irp2) High-molecular-weight nonribosomal peptide/polyketide sy...
0.1	VFG001444(gb|AAG10151) (aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli ...
0.1	VFG042337(gi:218689435) (ECED1_1676) peptidase S6, IgA endopeptidase from phage origin ...
0.1	VFG034273(gi:386631409) (chuA) Outer membrane heme/hemoglobin receptor [Hemin uptake (C...
0.1	VFG035965(gi:443619676) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Esche...
0.1	VFG012520(gi:88770303) (iucD) IucD [Aerobactin siderophore (CVF457)] [Escherichia coli ...
0.1	VFG035855(gi:387615576) (aec15) Vgr-like protein [ACE T6SS (CVF736)] [Escherichia coli ...
0.1	VFG033388(gi:386605050) (sfaF) F1C fimbrial usher [S fimbriae (CVF427)] [Escherichia co...
0.1	VFG045992 (hofB) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escher...
0.1	VFG036082(gi:222154937) (usp) Uropathogenic specific protein (EC 31211) [Colicin-like U...
0.1	VFG034474(gi:218703571) (ecpC) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0.1	VFG045464(gb|NP_754290) (tcpC) Tir domain containing protein TcpC [TcpC (VF0413)] [Esch...
0.1	VFG035112(gi:386640295) (ECABU_c30890) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0.1	VFG033910(gi:218534588) (iroN) outer membrane receptor FepA [Salmochelin siderophore (C...
0.1	VFG012505(gb|NP_753166) (iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]
0.1	VFG034655(gi:117622795) (ibeB) copper/silver efflux system outer membrane protein CusC ...
0.1	VFG033876(gi:386641995) (hlyD) hemolysin secretion protein D [Alpha-hemolysin (CVF453)]...
0.1	VFG043985(gi:9081977) (colY) colicin Y [colicin Y (TX388)] [Escherichia coli]
0.1	VFG045994 (hofB) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escher...
0.1	VFG034823(gi:260867911) (espR1) T3SS effector-like protein EspR [EspR1 (CVF696)] [Esche...
0.1	VFG035247(gi:218559815) (ECS88_3097) hypothetical protein [SCI-I T6SS (CVF734)] [Escher...
0.1	VFG035953(gi:410480308) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Esche...
0.1	VFG034106(gi:386604060) (irp2) High-molecular-weight nonribosomal peptide/polyketide sy...
0.1	VFG033280(gi:410482683) (fimD) fimbrial outer membrane usher protein [Type I fimbriae (...
0.1	VFG035578(gi:386612383) (aec27/clpV) ATP-dependent chaperone protein ClpB [ACE T6SS (CV...
0.1	VFG034511(gi:222155096) (ecpD) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0.1	VFG043678(gi:112292703) (clbQ) putative thioesterase [colibactin (TX033)] [Escherichia ...
0.1	VFG012551(gi:26248281) (irp1) hypothetical protein [yersiniabactin (IA006)] [Escherichi...
0.1	VFG043088(gi:15802293) (cheZ) chemotaxis regulator CheZ [peritrichous flagella (AI140)]...
0.1	VFG043110(gi:161367587) (fliI) flagellum-specific ATP synthase [peritrichous flagella (...
0.1	VFG042364(gi:3288154) (hbp) haemoglobin protease [Hbp (hemoglobin-binding protease) (SS...
0.1	VFG034280(gi:222158206) (chuA) Outer membrane hemin receptor chuA [Hemin uptake (CVF460...
0.1	VFG035835(gi:110640448) (aec15) Vgr-like protein [ACE T6SS (CVF736)] [Escherichia coli ...
0.1	VFG012600(gi:110643744) (chuA) outer membrane hemin receptor [Hemin uptake (CVF460)] [E...
0.1	VFG034565(gi:157156471) (eaeH) EaeH [EaeH (CVF679)] [Escherichia coli E24377A]
0.1	VFG034822(gi:260843778) (espR1) T3SS effector-like protein EspR-homolog [EspR1 (CVF696)...
0.1	VFG012501(gb|NP_753165) (iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]
0.1	VFG035156(gi:91212188) (UTI89_C3194) hypothetical protein [SCI-I T6SS (CVF734)] [Escher...
0.1	VFG012567(gi:26248288) (fyuA) Putative pesticin receptor precursor [yersiniabactin (IA0...
0.1	VFG000907(gb|NP_755448) (hlyB) Hemolysin B [Hemolysin (VF0225)] [Escherichia coli CFT073]
0.1	VFG018211(gi:16128276) (ecpC) predicted aromatic compound dioxygenase [E. coli common p...
0.1	VFG035252(gi:26249234) (c3399) hypothetical protein [SCI-I T6SS (CVF734)] [Escherichia ...
0.1	VFG034457(gi:215485398) (ecpC) outer membrane usher protein [E. coli common pilus (ECP)...
0.1	VFG035964(gi:386626424) (upaG/ehaG) hemagluttinin family protein [UpaG adhesin, trimeri...
0.1	VFG035259(gi:386640307) (ECABU_c31020) ImpA-like protein [SCI-I T6SS (CVF734)] [Escheri...
0.1	VFG035583(gi:387615564) (aec27/clpV) putative ATP-dependent Clp proteinase Aec27 ATP-bi...
0.1	VFG043979(gi:145567) (cba) colicin B [colicin B (TX380)] [Escherichia coli]
0.1	VFG043691(gi:112292716) (clbD) putative 3-hydroxyacyl-CoA dehydrogenase [colibactin (TX...
0.1	VFG034102(gi:387612531) (irp2) non-ribosomal peptide synthase (yersiniabactin sideropho...
0.1	VFG033130(gi:218706496) (papC) Outer membrane usher protein PapC [P fimbriae (CVF425)] ...
0.1	VFG035950(gi:260846630) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Esche...
0.1	VFG049150(gb|YP_006635476.1) (clbD) colibactin biosynthesis dehydrogenase ClbD [Colibac...
0.1	VFG012243(gi:117625207) (papC) outer membrane usher protein PapC [P fimbriae (CVF425)] ...
0.1	VFG034481(gi:443616322) (ecpC) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0.1	VFG034117(gi:386619568) (irp1) hypothetical protein [Yersiniabactin siderophore (CVF458...
0.1	VFG034694(gi:215489292) (ibeC) hypothetical protein [Invasion of brain endothelial cell...
0.1	VFG045977 (hofB) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Escher...
0.1	VFG046101 (senB) Enterotoxin TieB protein [Enterotoxin SenB/TieB (CVF755)] [Escherichia...
0.1	VFG033283(gi:218695042) (fimD) fimbrial outer membrane usher protein [Type I fimbriae (...
0.1	VFG043083(gi:15801199) (flgK) flagellar hook-associated protein FlgK [peritrichous flag...
0.1	VFG033294(gi:443615872) (fimD) outer membrane usher protein, type 1 fimbrial synthesis ...
0.1	VFG012518(gi:88770302) (iutA) IutA [Aerobactin siderophore (CVF457)] [Escherichia coli ...
0.1	VFG036019(gi:410480204) (cah) antigen 43 precursor (AG43, Fluffing protein) [Cah, AIDA-...
0.1	VFG034554(gi:260842504) (eaeH) invasin [EaeH (CVF679)] [Escherichia coli O103:H2 str. 1...
0.1	VFG045824 (EC958_4614) serine protease autotransporter protein [EspC, SPATE (CVF742)] [...
0.1	VFG012633(gi:26250982) (ireA) Putative iron-regulated outer membrane virulence protein ...
0.1	VFG035730(gi:218557164) (ECS88_0243) hypothetical protein [ACE T6SS (CVF736)] [Escheric...
0.1	VFG035713(gi:117622511) (APECO1_1761) hypothetical protein [AEC (SS184)] [Escherichia c...
0.1	VFG043092(gi:15802298) (tar/cheM) methyl-accepting chemotaxis protein II [peritrichous ...
0.1	VFG035155(gi:117625045) (APECO1_3714) outer membrane protein [SCI-I T6SS (CVF734)] [Esc...
0.1	VFG035275(gi:386640308) (ECABU_c31030) hypothetical protein [SCI-I T6SS (CVF734)] [Esch...
0.1	VFG012460(gi:110640537) (agn43) putative autotransporter [Antigen 43, AIDA-I type (CVF4...
0.1	VFG042402(gi:15800802) (ycbU) hypothetical protein [E. coli YcbQ laminin-binding fimbri...
0.1	VFG046099 (flu1) antigen 43 (Ag43) phase-variable biofilm formation autotransporter [An...
0.1	VFG012449(gi:88770206) (tsh) Tsh [Tsh (temperature-sensitive haemagglutinin) (SS075)] [...
0.1	VFG040947(gi:157156601) (gspL) GspL-like protein [gsp (SS206)] [Escherichia coli E24377A]
0.1	VFG043091(gi:15802296) (cheR) chemotaxis methyltransferase CheR [peritrichous flagella ...
0.1	VFG035956(gi:218697326) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Esche...
0.1	VFG035810(gi:110640447) (aec16) hemolysin co-regulated protein [ACE T6SS (CVF736)] [Esc...
0.1	VFG033973(gi:386640482) (iucC) aerobactin siderophore biosynthesis protein IucC [Aeroba...
0.1	VFG033911(gi:386598809) (iroN) IroN protein [Salmochelin siderophore (CVF456)] [Escheri...
0.1	VFG035194(gi:386620390) (ECNA114_2860) Clp ATPase [SCI-I T6SS (CVF734)] [Escherichia co...
0.1	VFG046032 (hofC) type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (CVF8...
0.1	VFG034095(gi:218695586) (irp2) High-molecular-weight nonribosomal peptide/polyketide sy...
0.1	VFG012515(gi:91210151) (iroB) putative glucosyltransferase [Salmochelin siderophore (CV...
0.1	VFG035846(gi:410482731) (aec15) VgrG protein [ACE T6SS (CVF736)] [Escherichia coli O104...
0.1	VFG034092(gi:410482039) (irp2) High-molecular-weight nonribosomal peptide/polyketide sy...
0.1	VFG043120(gi:15802868) (flk) flagella biosynthesis regulator [peritrichous flagella (AI...
0.1	VFG035575(gi:387605692) (aec27/clpV) putative type VI secretion system protein [ACE T6S...
0.1	VFG043087(gi:15802292) (flhB) flagellar biosynthesis protein FlhB [peritrichous flagell...
0.1	VFG012543(gi:26248275) (ybtA) Putataive AraC type regulator [yersiniabactin (IA006)] [E...
0.1	VFG035586(gi:110640438) (aec26) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG035527(gi:218557156) (aec29) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG035629(gi:386612385) (aec25) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG034207(gi:387606978) (sitB) iron ABC transporter ATP-binding protein [Iron/managanea...
0.1	VFG035714(gi:91209296) (UTI89_C0248) hypothetical protein [ACE T6SS (CVF736)] [Escheric...
0.1	VFG035494(gi:260853426) (aec30) IcmF [ACE T6SS (CVF736)] [Escherichia coli O26:H11 str....
0.1	VFG035973(gi:386621850) (espC) Per-activated serine protease autotransporter enterotoxi...
0.1	VFG035845(gi:260855181) (aec15) VgrE protein [ACE T6SS (CVF736)] [Escherichia coli O26:...
0.1	VFG034275(gi:218707130) (chuA) outer membrane hemin receptor [Hemin uptake (CVF460)] [E...
0.1	VFG034274(gi:386621151) (chuA) Ferrichrome receptor [Hemin uptake (CVF460)] [Escherichi...
0.1	VFG045974 (hofB) protein transport protein HofB-like protein [Hemorrhagic E.coli pilus ...
0.1	VFG035122(gi:110642957) (ECP_2802) hypothetical protein [SCI-I T6SS (CVF734)] [Escheric...
0.1	VFG043086(gi:15802291) (flhA) flagellar biosynthesis protein FlhA [peritrichous flagell...
0.1	VFG033904(gi:386606905) (cnf1) cytotoxic necrotizing factor 2 protein Cnf2 [Cytotoxic n...
0.1	VFG042715(gi:15801633) (Z2203) putative fimbrial usher protein [F9 fimbriae (AI090)] [E...
0.1	VFG042358(gi:7523532) (eaaC) EaaC [EaaC (SS068)] [Escherichia coli ECOR-9]
0.1	VFG035952(gi:260858000) (upaG/ehaG) adhesin [UpaG adhesin, trimeric AT (CVF740)] [Esche...
0.1	VFG045904 (ycbS) putative outer membrane usher protein [E.coli laminin-binding fimbriae...
0.1	VFG012508(gi:88770273) (iroD) IroD [Salmochelin (IA014)] [Escherichia coli APEC O1]
0.1	VFG035254(gi:117625056) (APECO1_3702) hypothetical protein [SCI-I T6SS (CVF734)] [Esche...
0.1	VFG033387(gi:386598803) (sfaF) outer membrane fimbrial usher protein [S fimbriae (VF023...
0.1	VFG046065 (ecpC) putative outer membrane usher protein EcpC [E. coli common pilus (ECP)...
0.1	VFG036025(gi:387612565) (cah) putative adhesin autotransporter [Cah, AIDA-I type (CVF74...
0.1	VFG046004 (hofB) GspE family protein HofB [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Es...
0.1	VFG034464(gi:260853521) (ecpC) outer membrane usher protein [E. coli common pilus (ECP)...
0.1	VFG034272(gi:386641111) (chuA) outer membrane hemin receptor ChuA [Hemin uptake (CVF460...
0.1	VFG012634(gi:117625231) (ireA) iron-regulated element [Iron-regulated element (CVF461)]...
0.1	VFG035495(gi:410484151) (aec30) IcmF-like protein [ACE T6SS (CVF736)] [Escherichia coli...
0.1	VFG033128(gi:386641964) (papC) outer membrane usher protein PapC [P fimbriae (CVF425)] ...
0.1	VFG012507(gi:91210149) (iroD) IroD protein [Salmochelin siderophore (CVF456)] [Escheric...
0.1	VFG033278(gi:260871037) (fimD) outer membrane usher protein FimD [Type I fimbriae (CVF4...
0.1	VFG012474(gi:91213872) (hlyD) hemolysin D [Alpha-hemolysin (CVF453)] [Escherichia coli ...
0.1	VFG035587(gi:117622506) (aec26) hypothetical protein [AEC (SS184)] [Escherichia coli AP...
0.1	VFG034308(gi:386641114) (chuW) putative coproporphyrinogen III oxidase [Hemin uptake (C...
0.1	VFG046112 (ECVR50_2116) yersiniabactin biosynthetic protein [Yersiniabactin siderophore...
0.1	VFG012786(gi:3670809) (ospC4) - [Mxi-Spa TTSS effectors controlled by VirB (CVF463)] [S...
0.1	VFG043695(gi:112292720) (clbA) putative 4'-phosphopantetheinyl transferase [colibactin ...
0.1	VFG001447(gb|CAA50007) (cnf1) cytotoxic necrotizing factor 1 [CNF-1 (VF0240)] [Escheric...
0.1	VFG035123(gi:117625043) (APECO1_3716) hypothetical protein [SCI-I T6SS (CVF734)] [Esche...
0.1	VFG033289(gi:218707984) (fimD) outer membrane usher protein, type 1 fimbrial synthesis ...
0.1	VFG046071 (csgD) csgBAC operon transcriptional regulatory protein [Curli fibers (CVF822...
0.1	VFG000934(gi:26246575) (entA) 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [Enteroba...
0.1	VFG045792 (csgB) minor curlin subunit CsgB [Curli fibers (CVF822)] [Escherichia coli O2...
0.1	VFG000917(gb|NP_756170) (chuA) Outer membrane heme/hemoglobin receptor ChuA [Chu (VF022...
0.1	VFG033972(gi:218701708) (iucC) Aerobactin siderophore biosynthesis protein [Aerobactin ...
0.1	VFG012581(gi:26247466) (sitC) SitC protein [Iron/managanease transport (CVF459)] [Esche...
0.1	VFG012493(gi:91213869) (cnf1) cytotoxic necrotizing factor 1 [CNF-1 (VF0226)] [Escheric...
0.1	VFG034717(gi:218707582) (ibeC) hypothetical protein [Invasion of brain endothelial cell...
0.1	VFG045913 (UMNK88_1095) outer membrane usher protein FimD [E.coli laminin-binding fimbr...
0.1	VFG045770 (yijP) protein YijP [Invasion of brain endothelial cells (Ibes) (CVF429)] [Es...
0.1	VFG035263(gi:386600818) (ECOK1_3205) ImpA-like protein [SCI-I T6SS (CVF734)] [Escherich...
0.1	VFG035250(gi:222157512) (LF82_438) hypothetical protein [SCI-I T6SS (CVF734)] [Escheric...
0.1	VFG018921(gi:162419029) (irp2) yersiniabactin synthetase, HMWP2 component [Yersiniabact...
0.1	VFG000363(gb|NP_405472) (irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin...
0.1	VFG033411(gi:222159068) (ibeA) Invasion protein IbeA [Invasion of brain endothelial cel...
0.1	VFG042725(gi:15801154) (csgG) curli production assembly/transport component, 2nd curli ...
0.1	VFG033944(gi:218701710) (iutA) Ferric aerobactin receptor [Aerobactin siderophore (CVF4...
0.1	VFG043077(gi:15801193) (flgE) flagellar hook protein FlgE [peritrichous flagella (AI140...
0.1	VFG034264(gi:215488778) (chuA) outer membrane heme/hemoglobin receptor [Hemin uptake (C...
0.1	VFG034501(gi:386617793) (ecpD) hypothetical protein [E. coli common pilus (ECP) (CVF625...
0.1	VFG035844(gi:260867900) (aec15) VgrE protein [ACE T6SS (CVF736)] [Escherichia coli O111...
0.1	VFG013014(gi:74311118) (fepA) outer membrane receptor for ferric enterobactin (enteroch...
0.1	VFG012513(gb|NP_753168) (iroB) glucosyltransferase IroB [Salmochelin (IA013)] [Escheric...
0.1	VFG034636(gi:157158530) (cfaC) hypothetical protein [CFA/I fimbriae (CVF684)] [Escheric...
0.1	VFG034502(gi:218703570) (ecpD) putative surface or exported protein [E. coli common pil...
0.1	VFG003250(gi:145598507) (irp2) yersiniabactin biosynthetic protein [Yersiniabactin (CVF...
0.1	VFG033285(gi:218703016) (fimD) outer membrane usher protein, type 1 fimbrial synthesis ...
0.1	VFG046031 (ECP_0106) type IV pilin biogenesis protein [Hemorrhagic E.coli pilus (HCP) (...
0.1	VFG035500(gi:218703468) (aec30) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG033271(gi:215489641) (fimD) outer membrane usher protein, type 1 fimbrial synthesis ...
0.1	VFG033934(gi:218534592) (iroB) IroB, putative glucosyltransferase [Salmochelin sideroph...
0.1	VFG046058 (fimD) outer membrane usher protein FimD [Type I fimbriae (CVF426)] [Escheric...
0.1	VFG035983(gi:260853544) (ehaA) AidA-I adhesin [EhaA, AIDA-I type (CVF743)] [Escherichia...
0.1	VFG049147(gb|YP_006635473.1) (clbA) colibactin biosynthesis phosphopantetheinyl transfe...
0.1	VFG035501(gi:157155738) (aec30) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG012531(gi:26248272) (ybtX) Putative cytoplasmic transmembrane protein [yersiniabacti...
0.1	VFG035276(gi:386630568) (i02_3121) hypothetical protein [SCI-I T6SS (CVF734)] [Escheric...
0.1	VFG012524(gi:88770305) (iucB) IucB [Aerobactin siderophore (CVF457)] [Escherichia coli ...
0.1	VFG003119(gi:45441468) (irp2) yersiniabactin biosynthetic protein [Yersiniabactin (CVF0...
0.1	VFG035951(gi:260870335) (upaG/ehaG) putative adhesin [UpaG adhesin, trimeric AT (CVF740...
0.1	VFG034476(gi:387610823) (ecpC) putative fimbrial outer membrane usher protein [E. coli ...
0.1	VFG012351(gi:91213983) (ibeA) invasion protein IbeA [Invasion of brain endothelial cell...
0.1	VFG012607(gi:91213007) (chuT) putative periplasmic binding protein [Hemin uptake (CVF46...
0.1	VFG033975(gi:386622242) (iucC) Citrate:6-N-acetyl-6-N-hydroxy-L-lysine ligase,alpha sub...
0.1	VFG046086 (ECVR50_0242) putative protease [ACE T6SS (CVF736)] [Escherichia coli VR50]
0.1	VFG003385(gi:51595933) (irp2) yersiniabactin biosynthetic protein [Yersiniabactin (CVF0...
0.1	VFG035160(gi:386640298) (ECABU_c30920) OmpA family protein [SCI-I T6SS (CVF734)] [Esche...
0.1	VFG035866(gi:91209303) (UTI89_C0255) hypothetical protein [ACE T6SS (CVF736)] [Escheric...
0.1	VFG046102 (ECVR50_3327) IutA [Aerobactin siderophore (CVF457)] [Escherichia coli VR50]
0.1	VFG035270(gi:110642974) (ECP_2819) hypothetical protein [SCI-I T6SS (CVF734)] [Escheric...
0.1	VFG036000(gi:218693832) (ehaB) flagellin structural protein; protein [EhaB, AIDA-I type...
0.1	VFG045906 (O3M_16615) outer membrane usher protein [E.coli laminin-binding fimbriae (EL...
0.1	VFG033945(gi:386640484) (iutA) ferric aerobactin receptor precusor IutA [Aerobactin sid...
0.1	VFG035996(gi:260842574) (ehaB) flagellin structural protein [EhaB, AIDA-I type (CVF744)...
0.1	VFG036078(gi:386617620) (usp) hypothetical protein [Colicin-like Usp (CVF754)] [Escheri...
0.1	VFG035510(gi:110640435) (aec29) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG034312(gi:218560578) (chuW) coproporphyrinogen III oxidase [Hemin uptake (CVF460)] [...
0.1	VFG035681(gi:218557162) (aec23) hypothetical protein [ACE T6SS (CVF736)] [Escherichia c...
0.1	VFG006022(gi:116627988) (STER_1222) dTDP-D-glucose 4,6-dehydratase [Capsule (CVF186)] [...
0.1	VFG012298(gi:16132138) (fimD) outer membrane usher protein, type 1 fimbrial synthesis [...
0.1	VFG036022(gi:387610190) (cah) putative adhesin autotransporter [Cah, AIDA-I type (CVF74...
0.1	VFG035849(gi:157158133) (aec15) ImpA family type VI secretion-associated protein [ACE T...
0.1	VFG045993 (ECP_0107) hypothetical protein [Hemorrhagic E.coli pilus (HCP) (CVF825)] [Es...
